time,,interface,state,bytes_in,bytes_out,rx_dupe,rx_ooo,re-tx,rtt_avg,rcvsize,tx_win,tc_class,tc_mgt,cc_algo,P,C,R,W,arch,
07:11:24.311632,sshd.30439,,,145350,142590,0,0,0,,,,,,,,,,,,
07:11:24.311252,tcp4 192.168.50.75:22<->172.59.27.90:31669,en0,Established,6280,141720,0,0,0,84.59 ms,131072,4717568,BE,-,cubic,-,-,-,-,so,
07:11:24.311372,tcp4 127.0.0.1:60723<->127.0.0.1:3390,lo0,Established,139070,870,0,0,0,1.56 ms,476560,382912,BE,-,cubic,-,-,-,-,so,
time,,interface,state,bytes_in,bytes_out,rx_dupe,rx_ooo,re-tx,rtt_avg,rcvsize,tx_win,tc_class,tc_mgt,cc_algo,P,C,R,W,arch,
07:11:25.309718,freerdp-shadow-.30406,,,990,76247,0,0,0,,,,,,,,,,,,
07:11:25.309456,tcp4 127.0.0.1:3390<->*:*,lo0,Listen,,,,,,,,,,-,cubic,-,-,-,-,so,
07:11:25.309652,tcp4 127.0.0.1:3390<->127.0.0.1:60723,lo0,Established,990,76247,0,0,0,1.22 ms,381931,400256,BE,-,cubic,-,-,-,-,so,
07:11:25.309846,sshd.30439,,,83239,93866,0,0,0,,,,,,,,,,,,
07:11:25.309523,tcp4 192.168.50.75:22<->172.59.27.90:31669,en0,Established,6992,92876,0,0,0,79.41 ms,131072,4717568,BE,-,cubic,-,-,-,-,so,
07:11:25.309588,tcp4 127.0.0.1:60723<->127.0.0.1:3390,lo0,Established,76247,990,0,0,0,1.25 ms,400313,381888,BE,-,cubic,-,-,-,-,so,
time,,interface,state,bytes_in,bytes_out,rx_dupe,rx_ooo,re-tx,rtt_avg,rcvsize,tx_win,tc_class,tc_mgt,cc_algo,P,C,R,W,arch,
07:11:26.309281,freerdp-shadow-.30406,,,1120,27812,0,0,0,,,,,,,,,,,,
07:11:26.309026,tcp4 127.0.0.1:3390<->*:*,lo0,Listen,,,,,,,,,,-,cubic,-,-,-,-,so,
07:11:26.309213,tcp4 127.0.0.1:3390<->127.0.0.1:60723,lo0,Established,1120,27812,0,0,0,1.22 ms,380811,372480,BE,-,cubic,-,-,-,-,so,
07:11:26.309334,sshd.30439,,,35532,32680,0,0,0,,,,,,,,,,,,
07:11:26.309087,tcp4 192.168.50.75:22<->172.59.27.90:31669,en0,Established,7720,31560,0,0,0,88.50 ms,131072,4717568,BE,-,cubic,-,-,-,-,so,
07:11:26.309149,tcp4 127.0.0.1:60723<->127.0.0.1:3390,lo0,Established,27812,1120,0,0,0,2.50 ms,372501,380800,BE,-,cubic,-,-,-,-,so,
time,,interface,state,bytes_in,bytes_out,rx_dupe,rx_ooo,re-tx,rtt_avg,rcvsize,tx_win,tc_class,tc_mgt,cc_algo,P,C,R,W,arch,
07:11:27.308084,freerdp-shadow-.30406,,,2340,151021,0,0,0,,,,,,,,,,,,
07:11:27.307827,tcp4 127.0.0.1:3390<->*:*,lo0,Listen,,,,,,,,,,-,cubic,-,-,-,-,so,
07:11:27.308021,tcp4 127.0.0.1:3390<->127.0.0.1:60723,lo0,Established,2340,151021,0,0,0,1.22 ms,378471,495808,BE,-,cubic,-,-,-,-,so,
07:11:27.308130,sshd.30439,,,167193,156136,0,0,0,,,,,,,,,,,,
07:11:27.307888,tcp4 192.168.50.75:22<->172.59.27.90:31669,en0,Established,16172,153796,0,0,0,82.97 ms,131072,4717568,BE,-,cubic,-,-,-,-,so,
07:11:27.307951,tcp4 127.0.0.1:60723<->127.0.0.1:3390,lo0,Established,151021,2340,0,0,0,2.69 ms,493319,378432,BE,-,cubic,-,-,-,-,so,
time,,interface,state,bytes_in,bytes_out,rx_dupe,rx_ooo,re-tx,rtt_avg,rcvsize,tx_win,tc_class,tc_mgt,cc_algo,P,C,R,W,arch,
07:11:28.309957,freerdp-shadow-.30406,,,2270,153506,0,0,0,,,,,,,,,,,,
07:11:28.309711,tcp4 127.0.0.1:3390<->*:*,lo0,Listen,,,,,,,,,,-,cubic,-,-,-,-,so,
07:11:28.309901,tcp4 127.0.0.1:3390<->127.0.0.1:60723,lo0,Established,2270,153506,0,0,0,28.28 ms,376201,329280,BE,-,cubic,-,-,-,-,so,
07:11:28.310002,sshd.30439,,,169306,168706,0,0,0,,,,,,,,,,,,
07:11:28.309771,tcp4 192.168.50.75:22<->172.59.27.90:31669,en0,Established,15800,166436,0,0,0,86.19 ms,131072,4717568,BE,-,cubic,-,-,-,-,so,
07:11:28.309836,tcp4 127.0.0.1:60723<->127.0.0.1:3390,lo0,Established,153506,2270,0,0,0,2.00 ms,329286,376192,BE,-,cubic,-,-,-,-,so,
time,,interface,state,bytes_in,bytes_out,rx_dupe,rx_ooo,re-tx,rtt_avg,rcvsize,tx_win,tc_class,tc_mgt,cc_algo,P,C,R,W,arch,
07:11:29.347444,freerdp-shadow-.30406,,,930,155072,0,0,0,,,,,,,,,,,,
07:11:29.347121,tcp4 127.0.0.1:3390<->*:*,lo0,Listen,,,,,,,,,,-,cubic,-,-,-,-,so,
07:11:29.347375,tcp4 127.0.0.1:3390<->127.0.0.1:60723,lo0,Established,930,155072,0,0,0,3.19 ms,375271,439104,BE,-,cubic,-,-,-,-,so,
07:11:29.347496,sshd.30439,,,161760,158970,0,0,4092,,,,,,,,,,,,
07:11:29.347197,tcp4 192.168.50.75:22<->172.59.27.90:31669,en0,Established,6688,158040,0,0,4092,93.50 ms,131072,4717568,BE,-,cubic,-,-,-,-,so,
07:11:29.347281,tcp4 127.0.0.1:60723<->127.0.0.1:3390,lo0,Established,155072,930,0,0,0,2.12 ms,438679,375232,BE,-,cubic,-,-,-,-,so,
time,,interface,state,bytes_in,bytes_out,rx_dupe,rx_ooo,re-tx,rtt_avg,rcvsize,tx_win,tc_class,tc_mgt,cc_algo,P,C,R,W,arch,
07:11:30.307993,freerdp-shadow-.30406,,,1230,151313,0,0,0,,,,,,,,,,,,
07:11:30.307756,tcp4 127.0.0.1:3390<->*:*,lo0,Listen,,,,,,,,,,-,cubic,-,-,-,-,so,
07:11:30.307935,tcp4 127.0.0.1:3390<->127.0.0.1:60723,lo0,Established,1230,151313,0,0,0,18.72 ms,374041,295552,BE,-,cubic,-,-,-,-,so,
07:11:30.308115,sshd.30439,,,159989,143834,0,0,0,,,,,,,,,,,,
07:11:30.307816,tcp4 192.168.50.75:22<->172.59.27.90:31669,en0,Established,8676,142604,0,0,0,89.84 ms,131072,4717568,BE,-,cubic,-,-,-,-,so,
07:11:30.307876,tcp4 127.0.0.1:60723<->127.0.0.1:3390,lo0,Established,151313,1230,0,0,0,1.84 ms,299102,374016,BE,-,cubic,-,-,-,-,so,
time,,interface,state,bytes_in,bytes_out,rx_dupe,rx_ooo,re-tx,rtt_avg,rcvsize,tx_win,tc_class,tc_mgt,cc_algo,P,C,R,W,arch,
